course_title,provider,level,rating,reviews,url,description,skills,source_dataset,it_label,quality_weight
Human Resources Analytics,"University of California, Irvine",All Levels,4.6,0.0,,"Human Resources Analytics covers human resources, people analysis, business analysis, employee relations, human resources operations, leadership and management, people development, communication, data visualization, influencing, storytelling, data analysis","human resources, people analysis, business analysis, employee relations, human resources operations, leadership and management, people development, communication, data visualization, influencing, storytelling, data analysis",coursera_course_dataset_v2_no_null,semi_it,0.7
CompTIA a+_ cyber,CompTIA,Beginner,4.6,0.0,,"CompTIA a+_ cyber covers cloud computing, cyberattacks, data management, human computer interaction, network security, operating systems, system security","cloud computing, cyberattacks, data management, human computer interaction, network security, operating systems, system security",coursera_course_dataset_v2_no_null,semi_it,0.7
Investment Management with Python and Machine Learning,EDHEC Business School,Beginner,4.6,0.0,,"Investment Management with Python and Machine Learning covers investment management, finance, python programming, data analysis, computer programming, machine learning, statistical programming, applied machine learning, financial analysis, machine learning algorithms, risk management, statistical machine learning, data analysis software, data management, data mining, natural language processing, human learning, big data, computer science","investment management, finance, python programming, data analysis, computer programming, machine learning, statistical programming, applied machine learning, financial analysis, machine learning algorithms, risk management, statistical machine learning, data analysis software, data management, data mining, natural language processing, human learning, big data, computer science",coursera_course_dataset_v2_no_null,semi_it,0.7
Cybersecurity Attack and Defense Fundamentals,EC-Council,Beginner,4.6,0.0,,"Cybersecurity Attack and Defense Fundamentals covers network security, security engineering, system security, computer networking, computer security incident management, software security, computer security models, mobile security, cyberattacks, security software, internet of things, network architecture, cloud computing, kubernetes, regulations and compliance","network security, security engineering, system security, computer networking, computer security incident management, software security, computer security models, mobile security, cyberattacks, security software, internet of things, network architecture, cloud computing, kubernetes, regulations and compliance",coursera_course_dataset_v2_no_null,semi_it,0.7
From Data to Insights with Google Cloud,Google Cloud,Beginner,4.6,0.0,,"From Data to Insights with Google Cloud covers google cloud platform, cloud computing, sql, databases, data analysis, big data, cloud platforms, data management, exploratory data analysis, cloud storage, data analysis software, extract, transform, load, data model, machine learning, applied machine learning, human learning, data visualization, machine learning software, database theory","google cloud platform, cloud computing, sql, databases, data analysis, big data, cloud platforms, data management, exploratory data analysis, cloud storage, data analysis software, extract, transform, load, data model, machine learning, applied machine learning, human learning, data visualization, machine learning software, database theory",coursera_course_dataset_v2_no_null,semi_it,0.7
Social Media Marketing,Northwestern University,Beginner,4.6,0.0,,"Social Media Marketing covers marketing, social media, communication, digital marketing, media strategy & planning, market research, strategy, marketing management, brand management, advertising, customer analysis, entrepreneurship, decision making, market analysis, research and design, people management, persona research","marketing, social media, communication, digital marketing, media strategy & planning, market research, strategy, marketing management, brand management, advertising, customer analysis, entrepreneurship, decision making, market analysis, research and design, people management, persona research",coursera_course_dataset_v2_no_null,semi_it,0.7
Data-driven Decision Making,PwC,Beginner,4.6,0.0,,"Data-driven Decision Making covers big data, business analysis, data analysis, data management, data visualization, decision making, business process management, critical thinking, data analysis software, data structures","big data, business analysis, data analysis, data management, data visualization, decision making, business process management, critical thinking, data analysis software, data structures",coursera_course_dataset_v2_no_null,semi_it,0.7
Supply Chain Analytics,Rutgers the State University of New Jersey,Beginner,4.6,0.0,,"Supply Chain Analytics covers data analysis, supply chain systems, supply chain and logistics, strategy and operations, leadership and management, inventory management, operations management, business analysis, planning, operational analysis, market analysis, strategy, business intelligence, process analysis, business process management, forecasting, transportation operations management, warehouse management, data management, probability & statistics, statistical analysis, general statistics, statistical visualization, data model, regression, business research, statistical tests, basic descriptive statistics, retail sales, data visualization, data science","data analysis, supply chain systems, supply chain and logistics, strategy and operations, leadership and management, inventory management, operations management, business analysis, planning, operational analysis, market analysis, strategy, business intelligence, process analysis, business process management, forecasting, transportation operations management, warehouse management, data management, probability & statistics, statistical analysis, general statistics, statistical visualization, data model, regression, business research, statistical tests, basic descriptive statistics, retail sales, data visualization, data science",coursera_course_dataset_v2_no_null,semi_it,0.7
Neuroscience and Neuroimaging,Johns Hopkins University,Intermediate,4.6,0.0,,"Neuroscience and Neuroimaging covers statistical programming, r programming, probability & statistics, data management, data structures, data analysis, statistical analysis, data visualization, visualization (computer graphics), general statistics, research and design, experiment, correlation and dependence, mathematical theory & analysis, process analysis, spatial analysis, spatial data analysis, bioinformatics, extract, transform, load, computer programming","statistical programming, r programming, probability & statistics, data management, data structures, data analysis, statistical analysis, data visualization, visualization (computer graphics), general statistics, research and design, experiment, correlation and dependence, mathematical theory & analysis, process analysis, spatial analysis, spatial data analysis, bioinformatics, extract, transform, load, computer programming",coursera_course_dataset_v2_no_null,semi_it,0.7
SQL: A Practical Introduction for Querying Databases,IBM,Beginner,4.6,0.0,,"SQL: A Practical Introduction for Querying Databases covers computational thinking, data analysis, data analysis software, data management, data structures, database administration, database theory, databases, professional development, python programming, sql","computational thinking, data analysis, data analysis software, data management, data structures, database administration, database theory, databases, professional development, python programming, sql",coursera_course_dataset_v2_no_null,semi_it,0.7
Introduction to Relational Database and SQL,Coursera Project Network,Beginner,4.6,0.0,,"Introduction to Relational Database and SQL covers databases, sql, data science, leadership and management","databases, sql, data science, leadership and management",coursera_course_dataset_v2_no_null,semi_it,0.7
Introduction to Microsoft Excel,Coursera Project Network,Intermediate,4.6,0.0,,"Introduction to Microsoft Excel covers data analysis, microsoft excel, data management, leadership and management","data analysis, microsoft excel, data management, leadership and management",coursera_course_dataset_v2_no_null,semi_it,0.7
Python Project for Data Engineering,IBM,Intermediate,4.6,0.0,,"Python Project for Data Engineering covers computer programming, data management, data mining, data structures, extract, transform, load, python programming","computer programming, data management, data mining, data structures, extract, transform, load, python programming",coursera_course_dataset_v2_no_null,semi_it,0.7
Computer Communications,University of Colorado System,Intermediate,4.6,0.0,,"Computer Communications covers computer networking, network model, network security, network architecture, networking hardware, communication, computer architecture, network analysis, theoretical computer science, account management, software-defined networking, leadership and management, back-end web development, computer graphics, internet of things, operational analysis, scrum (software development), visualization (computer graphics), accounts payable and receivable, algorithms, organizational development","computer networking, network model, network security, network architecture, networking hardware, communication, computer architecture, network analysis, theoretical computer science, account management, software-defined networking, leadership and management, back-end web development, computer graphics, internet of things, operational analysis, scrum (software development), visualization (computer graphics), accounts payable and receivable, algorithms, organizational development",coursera_course_dataset_v2_no_null,semi_it,0.7
Palo Alto Networks Cybersecurity,Palo Alto Networks,Beginner,4.6,0.0,,"Palo Alto Networks Cybersecurity covers network security, security engineering, computer networking, system security, software security, network architecture, cloud computing, computer security models, strategy and operations, computer security incident management, operations management, security software, cyberattacks, network model, security strategy, software as a service, cloud applications, cloud infrastructure, leadership and management, networking hardware, strategy, cloud management, cloud standards, cloud clients, software-defined networking","network security, security engineering, computer networking, system security, software security, network architecture, cloud computing, computer security models, strategy and operations, computer security incident management, operations management, security software, cyberattacks, network model, security strategy, software as a service, cloud applications, cloud infrastructure, leadership and management, networking hardware, strategy, cloud management, cloud standards, cloud clients, software-defined networking",coursera_course_dataset_v2_no_null,semi_it,0.7
Introduction to Microsoft Azure Cloud Services,Microsoft,Beginner,4.6,0.0,,"Introduction to Microsoft Azure Cloud Services covers cloud applications, cloud computing, cloud infrastructure, microsoft azure, cloud management, cloud platforms, cloud standards, cloud-based integration, software as a service, cloud storage, databases","cloud applications, cloud computing, cloud infrastructure, microsoft azure, cloud management, cloud platforms, cloud standards, cloud-based integration, software as a service, cloud storage, databases",coursera_course_dataset_v2_no_null,semi_it,0.7
Reliable Cloud Infrastructure: Design and Process 日本語版,Google Cloud,Intermediate,4.6,0.0,,"Reliable Cloud Infrastructure: Design and Process 日本語版 covers cloud computing, google cloud platform, cloud platforms, computer architecture, cloud infrastructure, computer networking, cloud management, docker (software), network architecture","cloud computing, google cloud platform, cloud platforms, computer architecture, cloud infrastructure, computer networking, cloud management, docker (software), network architecture",coursera_course_dataset_v2_no_null,semi_it,0.7
Getting Started with Terraform for Google Cloud,Google Cloud,Beginner,4.6,0.0,,"Getting Started with Terraform for Google Cloud covers cloud infrastructure, devops, cloud computing, cloud management, cloud platforms, google cloud platform","cloud infrastructure, devops, cloud computing, cloud management, cloud platforms, google cloud platform",coursera_course_dataset_v2_no_null,semi_it,0.7
Business Transformation with Google Cloud en Español,Google Cloud,Beginner,4.6,0.0,,"Business Transformation with Google Cloud en Español covers business analysis, business transformation, strategy and operations, cloud computing, operational analysis, strategy, applied machine learning, computer security incident management, people analysis, probability & statistics","business analysis, business transformation, strategy and operations, cloud computing, operational analysis, strategy, applied machine learning, computer security incident management, people analysis, probability & statistics",coursera_course_dataset_v2_no_null,semi_it,0.7
Fintech: Foundations & Applications of Financial Technology,University of Pennsylvania,Beginner,4.6,0.0,,"Fintech: Foundations & Applications of Financial Technology covers fintech, finance, blockchain, innovation, investment management, financial management, financial analysis, risk management, general statistics, payments, regulations and compliance, algorithms, behavioral economics, entrepreneurial finance, market research, cryptography, human learning, machine learning algorithms, machine learning software, securities trading, applied machine learning, machine learning, product strategy, business transformation, systems design","fintech, finance, blockchain, innovation, investment management, financial management, financial analysis, risk management, general statistics, payments, regulations and compliance, algorithms, behavioral economics, entrepreneurial finance, market research, cryptography, human learning, machine learning algorithms, machine learning software, securities trading, applied machine learning, machine learning, product strategy, business transformation, systems design",coursera_course_dataset_v2_no_null,semi_it,0.7
"FinTech: Foundations, Payments, and Regulations",University of Pennsylvania,Beginner,4.6,0.0,,"FinTech: Foundations, Payments, and Regulations covers fintech, finance, behavioral economics, blockchain, financial analysis, financial management, market research, payments, risk management, regulations and compliance","fintech, finance, behavioral economics, blockchain, financial analysis, financial management, market research, payments, risk management, regulations and compliance",coursera_course_dataset_v2_no_null,semi_it,0.7
Fintech Startups in Emerging Markets,University of Cape Town,Beginner,4.6,0.0,,"Fintech Startups in Emerging Markets covers finance, fintech, regulations and compliance, banking, blockchain, financial analysis, business development, cryptography, entrepreneurship, securities trading","finance, fintech, regulations and compliance, banking, blockchain, financial analysis, business development, cryptography, entrepreneurship, securities trading",coursera_course_dataset_v2_no_null,semi_it,0.7
Financial Regulation in Emerging Markets and the Rise of Fintech Companies,University of Cape Town,Beginner,4.6,0.0,,"Financial Regulation in Emerging Markets and the Rise of Fintech Companies covers finance, banking, fintech, financial analysis, regulations and compliance, securities trading","finance, banking, fintech, financial analysis, regulations and compliance, securities trading",coursera_course_dataset_v2_no_null,semi_it,0.7
"Application of AI, InsurTech, and Real Estate Technology",University of Pennsylvania,All Levels,4.6,0.0,,"Application of AI, InsurTech, and Real Estate Technology covers fintech, applied machine learning, finance, financial analysis, human learning, innovation, machine learning, machine learning algorithms, machine learning software, product strategy, blockchain","fintech, applied machine learning, finance, financial analysis, human learning, innovation, machine learning, machine learning algorithms, machine learning software, product strategy, blockchain",coursera_course_dataset_v2_no_null,semi_it,0.7
"Lending, Crowdfunding, and Modern Investing",University of Pennsylvania,Beginner,4.6,0.0,,"Lending, Crowdfunding, and Modern Investing covers fintech, finance, innovation, entrepreneurial finance, financial management, general statistics, investment management, risk management, securities trading","fintech, finance, innovation, entrepreneurial finance, financial management, general statistics, investment management, risk management, securities trading",coursera_course_dataset_v2_no_null,semi_it,0.7
Cryptocurrency and Blockchain: An Introduction to Digital Currencies,University of Pennsylvania,All Levels,4.6,0.0,,"Cryptocurrency and Blockchain: An Introduction to Digital Currencies covers blockchain, fintech, finance, cryptography, investment management, algorithms, business transformation, financial management, innovation, systems design","blockchain, fintech, finance, cryptography, investment management, algorithms, business transformation, financial management, innovation, systems design",coursera_course_dataset_v2_no_null,semi_it,0.7
Intelligence Tools for the Digital Age,IE Business School,Beginner,4.6,0.0,,"Intelligence Tools for the Digital Age covers business analysis, business intelligence, data management, research and design, critical thinking, strategy and operations, communication, leadership and management, process analysis, data analysis","business analysis, business intelligence, data management, research and design, critical thinking, strategy and operations, communication, leadership and management, process analysis, data analysis",coursera_course_dataset_v2_no_null,semi_it,0.7
Digital Manufacturing & Design Technology,University at Buffalo,Beginner,4.6,0.0,,"Digital Manufacturing & Design Technology covers design and product, leadership and management, product lifecycle, product management, strategy and operations, product development, business process management, product design, supply chain systems, data management, systems design, computer networking, supply chain and logistics, human computer interaction, process analysis, technical product management, data analysis, project management, system security, business transformation, cloud computing, cyberattacks, operations management, security engineering, big data, cloud storage, communication, computer architecture, computer security models, network security, security software, security strategy, software security, supplier relationship management, data analysis software, digital marketing, machine learning, computer security incident management, data visualization, internet of things, software engineering, exploratory data analysis, business communication, marketing","design and product, leadership and management, product lifecycle, product management, strategy and operations, product development, business process management, product design, supply chain systems, data management, systems design, computer networking, supply chain and logistics, human computer interaction, process analysis, technical product management, data analysis, project management, system security, business transformation, cloud computing, cyberattacks, operations management, security engineering, big data, cloud storage, communication, computer architecture, computer security models, network security, security software, security strategy, software security, supplier relationship management, data analysis software, digital marketing, machine learning, computer security incident management, data visualization, internet of things, software engineering, exploratory data analysis, business communication, marketing",coursera_course_dataset_v2_no_null,semi_it,0.7
Web3 and Blockchain Leadership for Transformation,INSEAD,Beginner,4.6,0.0,,"Web3 and Blockchain Leadership for Transformation covers leadership and management, blockchain, fintech, finance, strategy, strategy and operations, business transformation, innovation, cryptography, risk management","leadership and management, blockchain, fintech, finance, strategy, strategy and operations, business transformation, innovation, cryptography, risk management",coursera_course_dataset_v2_no_null,semi_it,0.7
Security Governance & Compliance,"University of California, Irvine",All Levels,4.6,0.0,,"Security Governance & Compliance covers leadership and management, risk management","leadership and management, risk management",coursera_course_dataset_v2_no_null,semi_it,0.7
Preparing for the Google Cloud Professional Data Engineer Exam,Google Cloud,Beginner,4.5,0.0,https://www.coursera.org/learn/preparing-cloud-professional-data-engineer-exam,"From the course: ""The best way to prepare for the exam is to be competent in the skills required of the job."" This course uses a top-down approach to recognize knowledge and skills already known, and to surface information and skill areas for additional preparation. You can use this course to help create your own custom preparation plan. It helps you distinguish what you know from what you don't know. And it helps you develop and practice skills required of practitioners who perform this job. The course follows the organization of the Exam Guide outline, presenting highest-level concepts, ""touchstones"", for you to determine whether you feel confident about your knowledge of that area and its dependent concepts, or if you want more study. You also will learn about and have the opportunity to practice key job skills, including cognitive skills such as case analysis, identifying technical watchpoints, and developing proposed solutions. These are job skills that are also exam skills. You will also test your basic abilities with Activity Tracking Challenge Labs. And you will have many sample questions similar to those on the exam, including solutions. The end of the course contains an ungraded practice exam quiz, followed by a graded practice exam quiz that simulates the exam-taking experience. New! CERTIFICATE COMPLETION CHALLENGE to unlock benefits from Coursera and Google Cloud Enroll and complete Cloud Engineering with Google Cloud or Cloud Architecture with Google Cloud Professional Certificate or Data Engineering with Google Cloud Professional Certificate before November 8, 2020 to receive the following benefits; => Google Cloud t-shirt, for the first 1,000 eligible learners to complete. While supplies last. > Exclusive access to Big => Interview ($950 value) and career coaching => 30 days free access to Qwiklabs ($50 value) to earn Google Cloud recognized skill badges by completing challenge quests",business requirements cloud computing google cloud platform information engineering cloud platforms google cloud dataproc dataflow databases bigquery machine learning information-technology cloud-computing,Coursera_IT_cleaned,semi_it,0.7
Building a Data Science Team,Johns Hopkins University,Intermediate,4.5,0.0,https://www.coursera.org/learn/build-data-science-team,"Data science is a team sport. As a data science executive it is your job to recruit, organize, and manage the team to success. In this one-week course, we will cover how you can find the right people to fill out your data science team, how to organize them to give them the best chance to feel empowered and successful, and how to manage your team as it grows. This is a focused course designed to rapidly get you up to speed on the process of building and managing a data science team. Our goal was to make this as convenient as possible for you without sacrificing any essential content. We've left the technical information aside so that you can focus on managing your team and moving it forward. After completing this course you will know. 1. The different roles in the data science team including data scientist and data engineer 2. How the data science team relates to other teams in an organization 3. What are the expected qualifications of different data science team members 4. Relevant questions for interviewing data scientists 5. How to manage the onboarding process for the team 6. How to guide data science teams to success 7. How to encourage and empower data science teams Commitment: 1 week of study, 4-6 hours Course cover image by JaredZammit. Creative Commons BY-SA. https://flic.kr/p/5vuWZz",data analysis team management team building machine learning data science business intelligence communication leadership leadership and management data management data-science data-analysis,Coursera_IT_cleaned,semi_it,0.7
Linux Tools for Developers,The Linux Foundation,Advanced,4.5,0.0,https://www.coursera.org/learn/linux-tools-for-developers,"Course 3 is a continuation of the previous course, and will focus on teaching you how to work with tools you need to do your everyday work. The course begins by introducing you to numerous essential command line tools that are used daily. Then, it focuses on bash scripting - you will learn how to construct scripts and how to do very complicated tasks in an automated way. The course looks at files and filesystems and focuses on compiling programs in Linux, using gcc and other compilers, and using libraries of different types. It also takes a look at how Java works in Linux, and explains why there is no reason to worry about having easy-to-use Java programs in Linux. Course 3 ends by covering building packages out of software in Linux.",unix unix shells linux file systems logical volume management file system booting awk bash (unix shell) leadership and management command-line interface computer-science software-development,Coursera_IT_cleaned,semi_it,0.7
Troubleshooting and Debugging Techniques,Google,Unknown,4.5,0.0,https://www.coursera.org/learn/troubleshooting-debugging-techniques,"In this course, we'll give you the tools to quickly identify and solve real-world problems that you might come across in your IT role. We'll look at a bunch of different strategies and approaches for tackling the most common pitfalls of your code and IT infrastructure. You'll learn strategies for approaching almost any technical problem and then see how those apply to solving different real-world scenarios. We picked examples that include general system issues, issues with software that someone else wrote, and issues with programs that we wrote. We'll talk about problems that can affect any operating system, and we'll also look at challenges specific to certain platforms and scripting languages. We strongly recommend that you ve taken the prior courses in this program, or already have knowledge of Python and Linux so that you can follow along with our troubleshooting examples.",computer programming python programming troubleshooting resource profilers software debugging problem solving leadership and management debug code information-technology cloud-computing,Coursera_IT_cleaned,semi_it,0.7
Optimizing Your Google Cloud Platform (GCP) Costs,Google Cloud,Advanced,4.5,0.0,https://www.coursera.org/learn/gcp-cost-optimization,"Optimizing Your Google Cloud Platform (GCP) Costs is the second course in a two-part series on GCP billing and cost management essentials. This course is most suitable for those in a Finance and/or IT related role responsible for optimizing their organization s cloud infrastructure. You'll learn several ways to control and optimize your GCP costs, including setting up budgets and alerts, managing quota limits, and taking advantage of committed use discounts. In the hands-on labs, you ll practice using various tools to control and optimize your GCP costs or to influence your technology teams to apply the cost optimization best practices.",running google cloud platform resource budget discounting ip address cost orphan cost control mathematical optimization information-technology cloud-computing,Coursera_IT_cleaned,semi_it,0.7
Internet of Things: Communication Technologies,University of California San Diego,Intermediate,4.5,0.0,https://www.coursera.org/learn/internet-of-things-communication,"Have you wondered how Things talk to each other and the cloud? Do you understand the alternatives for conveying latency-sensitive real time data versus reliable signaling data? Building on the skills from the Sensing and Actuation course, we will explore protocols to exchange information between processors. In this course, you will learn how VoIP systems like Skype work and implement your own app for voice calls and text messages. You will start by using the Session Initiation Protocol (SIP) for session management. Next, you will learn how voice codecs such as Adaptive Multi Rate (AMR) are used in 3G networks and use them for voice traffic in your app. Learning Goals: After completing this course, you will be able to: 1.\tImplement session initiation, management and termination on your DragonBoard 410c using SIP. 2.\tDiscover other users and exchange device capabilities. 3.\tCompare and contrast narrowband and wideband codecs and experience the voice quality differences between them. 4.\tImplement and demonstrate VoIP calls using the DragonBoard 410c.",android (operating system) web development internet latex voip phone codecs arduino voice over ip entry point internet of things computer-science computer-security-and-networks,Coursera_IT_cleaned,semi_it,0.7
Introduction to Cloud Identity,Google Cloud,Beginner,4.5,0.0,https://www.coursera.org/learn/cloud-identity,"Introduction to Cloud Identity serves as the starting place for any new Cloud Identity, Identity/Access Management/Mobile Device Management admins as they begin their journey of managing and establishing security and access management best practices for their organization. This 15-30 hour accelerated, one-week course will leave you feeling confident to utilize the basic functions of the Admin Console to manage users, control access to services, configure common security settings, and much more. Through a series of introductory lessons, step-by-step hands-on exercises, Google knowledge resources, and knowledge checks, learners can expect to leave this training with all of the skills they need to get started as new Cloud Identity Administrators. Learning Objectives By the end of this course participants will be able to: Establish a Cloud Identity domain for their organization or personal domain. Add users in order to practice user lifecycle management. Modify user permissions to gain an understanding of core Cloud Identity features. Add mobile devices within the Google Mobile Management module. Modify mobile management policy sets to gain familiarity with product options. Navigate the Reports module, and practice running reports. Explore and apply different security protocols to the domain. IMPORTANT - Before you enroll, you should be prepared to: Sign up for a free 14 day trial of Cloud Identity. You will need to enter payment method information. We will show you step-by-step how to cancel your account if you wish to end your Cloud Identity instance at the end of training and avoid being charged. Purchase a new domain or use one that you already own. The domain you use IS NOT included as part of the Cloud Identity trial.",cloud management cloud computing security assertion markup language leadership and management cloud applications user (computing) identity management software as a service security cloud computing security information-technology cloud-computing,Coursera_IT_cleaned,semi_it,0.7
Predict Sales Revenue with scikit-learn,Coursera Project Network,Beginner,4.5,0.0,https://www.coursera.org/learn/scikit-learn-simple-linear-regression,"In this 2-hour long project-based course, you will build and evaluate a simple linear regression model using Python. You will employ the scikit-learn module for calculating the linear regression, while using pandas for data management, and seaborn for plotting. You will be working with the very popular Advertising data set to predict sales revenue based on advertising spending through mediums such as TV, radio, and newspaper. By the end of this course, you will be able to: - Explain the core ideas of linear regression to technical and non-technical audiences - Build a simple linear regression model in Python with scikit-learn - Employ Exploratory Data Analysis (EDA) to small data sets with seaborn and pandas - Evaluate a simple linear regression model using appropriate metrics This course runs on Coursera's hands-on project platform called Rhyme. On Rhyme, you will get instant access to pre-configured cloud desktops containing all of the software and data you need for the project. Everything is already set up directly in your internet browser so you can just focus on learning. For this project, you ll get instant access to a cloud desktop with Jupyter and Python 3.7 with all the necessary libraries pre-installed. Notes: - You will be able to access the cloud desktop 5 times. However, you will be able to access instructions videos as many times as you want. - This course works best for learners who are based in the North America region. We re currently working on providing the same experience in other regions.",regression scikit-learn project linear regression regression analysis simple linear regression linearity sales python programming revenue data-science machine-learning,Coursera_IT_cleaned,semi_it,0.7
Econometrics: Methods and Applications,Erasmus University Rotterdam,Unknown,4.5,0.0,https://www.coursera.org/learn/erasmus-econometrics,"Welcome! Do you wish to know how to analyze and solve business and economic questions with data analysis tools? Then Econometrics by Erasmus University Rotterdam is the right course for you, as you learn how to translate data into models to make forecasts and to support decision making. * What do I learn? When you know econometrics, you are able to translate data into models to make forecasts and to support decision making in a wide variety of fields, ranging from macroeconomics to finance and marketing. Our course starts with introductory lectures on simple and multiple regression, followed by topics of special interest to deal with model specification, endogenous variables, binary choice data, and time series data. You learn these key topics in econometrics by watching the videos with in-video quizzes and by making post-video training exercises. * Do I need prior knowledge? The course is suitable for (Advanced undergraduate) students in economics, finance, business, engineering, and data analysis, as well as for those who work in these fields. The course requires some basics of matrices, probability, and statistics, which are reviewed in the Building Blocks module. If you are searching for a MOOC on econometrics of a more introductory nature that needs less background in mathematics, you may be interested in the Coursera course Enjoyable Econometrics that is also from Erasmus University Rotterdam. * What literature can I consult to support my studies? You can follow the MOOC without studying additional sources. Further reading of the discussed topics (including the Building Blocks) is provided in the textbook that we wrote and on which the MOOC is based: Econometric Methods with Applications in Business and Economics, Oxford University Press. The connection between the MOOC modules and the book chapters is shown in the Course Guide Further Information How can I continue my studies. * Will there be teaching assistants active to guide me through the course? Staff and PhD students of our Econometric Institute will provide guidance in January and February of each year. In other periods, we provide only elementary guidance. We always advise you to connect with fellow learners of this course to discuss topics and exercises. * How will I get a certificate? To gain the certificate of this course, you are asked to make six Test Exercises (one per module) and a Case Project. Further, you perform peer-reviewing activities of the work of three of your fellow learners of this MOOC. You gain the certificate if you pass all seven assignments. Have a nice journey into the world of Econometrics! The Econometrics team",time series analysis maximum likelihood estimation modeling regression analysis regression linearity general statistics linear regression econometrics data-science probability-and-statistics,Coursera_IT_cleaned,semi_it,0.7
Multiple Linear Regression with scikit-learn,Coursera Project Network,Beginner,4.5,0.0,https://www.coursera.org/learn/scikit-learn-multiple-linear-regression,"In this 2-hour long project-based course, you will build and evaluate multiple linear regression models using Python. You will use scikit-learn to calculate the regression, while using pandas for data management and seaborn for data visualization. The data for this project consists of the very popular Advertising dataset to predict sales revenue based on advertising spending through media such as TV, radio, and newspaper. By the end of this project, you will be able to: - Build univariate and multivariate linear regression models using scikit-learn - Perform Exploratory Data Analysis (EDA) and data visualization with seaborn - Evaluate model fit and accuracy using numerical measures such as R and RMSE - Model interaction effects in regression using basic feature engineering techniques This course runs on Coursera's hands-on project platform called Rhyme. On Rhyme, you do projects in a hands-on manner in your browser. You will get instant access to pre-configured cloud desktops containing all of the software and data you need for the project. Everything is already set up directly in your internet browser so you can just focus on learning. For this project, this means instant access to a cloud desktop with Jupyter Notebooks and Python 3.7 with all the necessary libraries pre-installed. Notes: - You will be able to access the cloud desktop 5 times. However, you will be able to access instructions videos as many times as you want. - This course works best for learners who are based in the North America region. We re currently working on providing the same experience in other regions.",project modeling data visualization linearity scikit-learn measurement interaction (statistics) regression analysis regression linear regression data-science machine-learning,Coursera_IT_cleaned,semi_it,0.7
Information Visualization: Programming with D3.js,New York University,Advanced,4.5,0.0,https://www.coursera.org/learn/information-visualization-programming-d3js,"In this course you will learn how to use D3.js to create powerful visualizations for web. Learning D3.js will enable you to create many different types of visualization and to visualize many different data types. It will give you the freedom to create something as simple as a bar chart as well your own new revolutionary technique. In this course we will cover the basics of creating visualizations with D3 as well as how to deal with tabular data, geography and networks. By the end of this course you will be able to: - Create bar and line charts - Create choropleth and symbol maps - Create node-link diagrams and tree maps - Implement zooming and brushing - Link two or more views through interaction The course mixes theoretical and practical lectures. We will show you step by step how to use the library to build actual visualizations and what theoretical concepts lie behind them. Throughout the course you will learn skills that will lead you to building a whole application by the end of the lectures (a fully working visualization system to visualize airlines routes). This course is the third one of the Specialization in Information Visualization"". The course expects you to have some basic knowledge of programming as well as some basic visualization skills.",web look and feel computer graphics map computer programming html web page d3.js javascript line chart information-technology data-management,Coursera_IT_cleaned,semi_it,0.7
Business Metrics for Data-Driven Companies,Duke University,Beginner,4.5,0.0,https://www.coursera.org/learn/analytics-business-metrics,"In this course, you will learn best practices for how to use data analytics to make any company more competitive and more profitable. You will be able to recognize the most critical business metrics and distinguish them from mere data. You ll get a clear picture of the vital but different roles business analysts, business data analysts, and data scientists each play in various types of companies. And you ll know exactly what skills are required to be hired for, and succeed at, these high-demand jobs. Finally, you will be able to use a checklist provided in the course to score any company on how effectively it is embracing big data culture. Digital companies like Amazon, Uber and Airbnb are transforming entire industries through their creative use of big data. You ll understand why these companies are so disruptive and how they use data-analytics techniques to out-compete traditional companies.",analysis business analysis business case data analysis risk risk metric business process business analytics analytics process data-science data-analysis,Coursera_IT_cleaned,semi_it,0.7
Introduction to Business Analysis Using Spreadsheets: Basics,Coursera Project Network,Beginner,4.5,0.0,https://www.coursera.org/learn/business-analysis-using-spreadsheets,"In this 1-hour 30-mins long project-based course, you will learn the responsibilities of a Business Analyst such as Learn the basic concepts of data analysis and descriptive statistics. Learn how to manipulate, analyze, and visualize data in Google Sheets using functions, aggregation functions, and logical aggregation functions. and present data using different types of charts. This course works best for learners who wish to learn about Business Analysis and wish to learn about the role of a Business Analyst. Note: This project works best for learners who are based in the North America region. We re currently working on providing the same experience in other regions.",categorical data operations management cleaning spreadsheet business analysis aggregate function applied mathematics eulers totient function project mine analysis data-science data-analysis,Coursera_IT_cleaned,semi_it,0.7
Data Science Methodology,IBM,Beginner,4.5,0.0,https://www.coursera.org/learn/data-science-methodology,"Despite the recent increase in computing power and access to data over the last couple of decades, our ability to use the data within the decision making process is either lost or not maximized at all too often, we don't have a solid understanding of the questions being asked and how to apply the data correctly to the problem at hand. This course has one purpose, and that is to share a methodology that can be used within data science, to ensure that the data used in problem solving is relevant and properly manipulated to address the question at hand. Accordingly, in this course, you will learn: - The major steps involved in tackling a data science problem. - The major steps involved in practicing data science, from forming a concrete business or research problem, to collecting and analyzing data, to building a model, and understanding the feedback after model deployment. - How data scientists think! LIMITED TIME OFFER: Subscription is only $39 USD per month for access to graded materials and a certificate.",analytics data model process evaluation modeling data mining analysis data analysis cross industry standard process for data mining (crisp-dm) methodology data-science data-analysis,Coursera_IT_cleaned,semi_it,0.7
